material,motion,trial,timestamp,reading
metal,rub,5,1742113833.089003,"[np.float64(120.30000305175781), np.float64(-35.70000076293945), np.float64(-1620.916015625), np.float64(463.5000305175781), np.float64(-827.2500610351562), np.float64(-1534.52197265625), np.float64(-821.7000122070312), np.float64(485.8500061035156), np.float64(-1558.238037109375), np.float64(-64.05000305175781), np.float64(-16.5), np.float64(-1438.2059326171875), np.float64(36.0), np.float64(136.5), np.float64(-1672.219970703125)]"
metal,rub,5,1742113833.1907918,"[np.float64(122.55000305175781), np.float64(-33.150001525878906), np.float64(-1620.18994140625), np.float64(459.6000061035156), np.float64(-822.9000244140625), np.float64(-1542.5079345703125), np.float64(-816.4500122070312), np.float64(484.5000305175781), np.float64(-1561.1419677734375), np.float64(-64.6500015258789), np.float64(-16.950000762939453), np.float64(-1446.4339599609375), np.float64(26.400001525878906), np.float64(143.5500030517578), np.float64(-1673.9139404296875)]"
metal,rub,5,1742113833.293077,"[np.float64(123.75000762939453), np.float64(-33.60000228881836), np.float64(-1612.446044921875), np.float64(465.1500244140625), np.float64(-826.800048828125), np.float64(-1533.31201171875), np.float64(-812.2500610351562), np.float64(486.3000183105469), np.float64(-1556.7860107421875), np.float64(-64.05000305175781), np.float64(-16.200000762939453), np.float64(-1451.2740478515625), np.float64(22.80000114440918), np.float64(143.25), np.float64(-1670.5260009765625)]"
metal,rub,5,1742113833.3969762,"[np.float64(120.00000762939453), np.float64(-39.60000228881836), np.float64(-1616.0760498046875), np.float64(466.0500183105469), np.float64(-829.9500122070312), np.float64(-1538.39404296875), np.float64(-817.6500244140625), np.float64(483.0000305175781), np.float64(-1556.7860107421875), np.float64(-66.9000015258789), np.float64(-18.900001525878906), np.float64(-1448.6119384765625), np.float64(27.450000762939453), np.float64(144.45001220703125), np.float64(-1679.238037109375)]"
metal,rub,5,1742113833.501227,"[np.float64(120.1500015258789), np.float64(-36.75), np.float64(-1612.68798828125), np.float64(454.8000183105469), np.float64(-823.6500244140625), np.float64(-1529.9239501953125), np.float64(-811.050048828125), np.float64(482.70001220703125), np.float64(-1557.511962890625), np.float64(-69.9000015258789), np.float64(-12.450000762939453), np.float64(-1447.4019775390625), np.float64(32.25), np.float64(150.0), np.float64(-1666.6539306640625)]"
metal,rub,5,1742113833.605663,"[np.float64(122.10000610351562), np.float64(-36.150001525878906), np.float64(-1613.1719970703125), np.float64(461.4000244140625), np.float64(-818.550048828125), np.float64(-1544.927978515625), np.float64(-817.2000122070312), np.float64(489.6000061035156), np.float64(-1565.498046875), np.float64(-61.35000228881836), np.float64(-16.650001525878906), np.float64(-1446.1920166015625), np.float64(31.500001907348633), np.float64(144.90000915527344), np.float64(-1675.365966796875)]"
metal,push,1,1742113843.340214,"[np.float64(121.80000305175781), np.float64(-32.10000228881836), np.float64(-1620.916015625), np.float64(462.7500305175781), np.float64(-823.5000610351562), np.float64(-1534.0379638671875), np.float64(-817.5000610351562), np.float64(489.1500244140625), np.float64(-1555.333984375), np.float64(-67.80000305175781), np.float64(-15.15000057220459), np.float64(-1445.2239990234375), np.float64(33.150001525878906), np.float64(141.90000915527344), np.float64(-1676.8179931640625)]"
metal,push,1,1742113843.444671,"[np.float64(125.10000610351562), np.float64(-30.600000381469727), np.float64(-1619.2220458984375), np.float64(464.70001220703125), np.float64(-822.7500610351562), np.float64(-1531.6180419921875), np.float64(-821.7000122070312), np.float64(484.8000183105469), np.float64(-1559.9320068359375), np.float64(-62.10000228881836), np.float64(-20.25), np.float64(-1459.9859619140625), np.float64(28.80000114440918), np.float64(144.60000610351562), np.float64(-1674.6400146484375)]"
metal,push,1,1742113843.5477068,"[np.float64(117.75000762939453), np.float64(-33.45000076293945), np.float64(-1602.5240478515625), np.float64(456.3000183105469), np.float64(-817.800048828125), np.float64(-1534.280029296875), np.float64(-820.9500122070312), np.float64(491.2500305175781), np.float64(-1558.9639892578125), np.float64(-66.60000610351562), np.float64(-16.05000114440918), np.float64(-1447.64404296875), np.float64(27.750001907348633), np.float64(146.25), np.float64(-1673.9139404296875)]"
metal,push,1,1742113843.6505659,"[np.float64(118.05000305175781), np.float64(-35.10000228881836), np.float64(-1613.89794921875), np.float64(455.5500183105469), np.float64(-822.9000244140625), np.float64(-1526.5360107421875), np.float64(-816.0000610351562), np.float64(486.1500244140625), np.float64(-1566.4659423828125), np.float64(-70.95000457763672), np.float64(-13.050000190734863), np.float64(-1453.93603515625), np.float64(32.10000228881836), np.float64(144.75), np.float64(-1675.1240234375)]"
metal,push,1,1742113843.751075,"[np.float64(120.30000305175781), np.float64(-34.20000076293945), np.float64(-1626.9659423828125), np.float64(461.70001220703125), np.float64(-825.1500244140625), np.float64(-1526.5360107421875), np.float64(-821.2500610351562), np.float64(490.95001220703125), np.float64(-1552.6719970703125), np.float64(-68.55000305175781), np.float64(-15.000000953674316), np.float64(-1440.8680419921875), np.float64(28.200000762939453), np.float64(147.15000915527344), np.float64(-1668.10595703125)]"
metal,push,1,1742113843.852211,"[np.float64(124.50000762939453), np.float64(-33.45000076293945), np.float64(-1622.6099853515625), np.float64(467.70001220703125), np.float64(-822.300048828125), np.float64(-1537.66796875), np.float64(-809.2500610351562), np.float64(486.0000305175781), np.float64(-1560.1739501953125), np.float64(-64.35000610351562), np.float64(-23.55000114440918), np.float64(-1442.803955078125), np.float64(29.100000381469727), np.float64(137.40000915527344), np.float64(-1675.365966796875)]"
metal,push,1,1742113843.9552379,"[np.float64(119.25000762939453), np.float64(-30.150001525878906), np.float64(-1614.3819580078125), np.float64(465.6000061035156), np.float64(-824.550048828125), np.float64(-1530.6500244140625), np.float64(-819.7500610351562), np.float64(485.8500061035156), np.float64(-1561.1419677734375), np.float64(-67.95000457763672), np.float64(-23.400001525878906), np.float64(-1448.6119384765625), np.float64(27.30000114440918), np.float64(141.3000030517578), np.float64(-1671.251953125)]"
metal,push,1,1742113844.060162,"[np.float64(121.05000305175781), np.float64(-36.900001525878906), np.float64(-1615.3499755859375), np.float64(460.5000305175781), np.float64(-825.6000366210938), np.float64(-1533.0699462890625), np.float64(-813.7500610351562), np.float64(483.9000244140625), np.float64(-1557.511962890625), np.float64(-67.05000305175781), np.float64(-15.450000762939453), np.float64(-1445.2239990234375), np.float64(30.900001525878906), np.float64(147.75), np.float64(-1676.5760498046875)]"
metal,push,1,1742113844.163145,"[np.float64(117.9000015258789), np.float64(-32.70000076293945), np.float64(-1621.6419677734375), np.float64(459.0000305175781), np.float64(-819.7500610351562), np.float64(-1537.9100341796875), np.float64(-817.3500366210938), np.float64(491.4000244140625), np.float64(-1564.0460205078125), np.float64(-69.45000457763672), np.float64(-17.700000762939453), np.float64(-1445.2239990234375), np.float64(33.30000305175781), np.float64(141.75), np.float64(-1684.3199462890625)]"
metal,push,1,1742113844.268416,"[np.float64(114.9000015258789), np.float64(-36.30000305175781), np.float64(-1617.0439453125), np.float64(456.6000061035156), np.float64(-825.300048828125), np.float64(-1535.73193359375), np.float64(-818.8500366210938), np.float64(486.9000244140625), np.float64(-1555.8179931640625), np.float64(-66.30000305175781), np.float64(-17.55000114440918), np.float64(-1452.241943359375), np.float64(25.80000114440918), np.float64(141.60000610351562), np.float64(-1671.251953125)]"
metal,push,1,1742113844.371418,"[np.float64(121.80000305175781), np.float64(-33.150001525878906), np.float64(-1619.2220458984375), np.float64(462.0000305175781), np.float64(-822.300048828125), np.float64(-1528.22998046875), np.float64(-819.0000610351562), np.float64(489.0000305175781), np.float64(-1558.9639892578125), np.float64(-63.150001525878906), np.float64(-20.55000114440918), np.float64(-1444.0140380859375), np.float64(30.600000381469727), np.float64(150.15000915527344), np.float64(-1671.4940185546875)]"
metal,push,1,1742113844.4716868,"[np.float64(123.30000305175781), np.float64(-37.80000305175781), np.float64(-1611.47802734375), np.float64(457.6500244140625), np.float64(-825.7500610351562), np.float64(-1530.6500244140625), np.float64(-815.8500366210938), np.float64(484.5000305175781), np.float64(-1560.416015625), np.float64(-64.20000457763672), np.float64(-13.500000953674316), np.float64(-1450.5479736328125), np.float64(30.600000381469727), np.float64(146.40000915527344), np.float64(-1675.6080322265625)]"
metal,push,1,1742113844.576857,"[np.float64(119.10000610351562), np.float64(-36.75), np.float64(-1619.4639892578125), np.float64(462.7500305175781), np.float64(-830.1000366210938), np.float64(-1528.4720458984375), np.float64(-813.4500122070312), np.float64(487.5000305175781), np.float64(-1560.9000244140625), np.float64(-67.80000305175781), np.float64(-17.850000381469727), np.float64(-1443.0460205078125), np.float64(30.150001525878906), np.float64(144.45001220703125), np.float64(-1672.7039794921875)]"
metal,push,1,1742113844.678097,"[np.float64(123.45000457763672), np.float64(-36.45000076293945), np.float64(-1617.5279541015625), np.float64(453.3000183105469), np.float64(-824.1000366210938), np.float64(-1529.9239501953125), np.float64(-814.2000122070312), np.float64(491.70001220703125), np.float64(-1556.302001953125), np.float64(-69.9000015258789), np.float64(-15.000000953674316), np.float64(-1446.676025390625), np.float64(27.150001525878906), np.float64(142.8000030517578), np.float64(-1682.1419677734375)]"
metal,push,1,1742113844.7795331,"[np.float64(118.80000305175781), np.float64(-37.95000076293945), np.float64(-1615.3499755859375), np.float64(462.6000061035156), np.float64(-821.2500610351562), np.float64(-1542.0240478515625), np.float64(-817.2000122070312), np.float64(484.3500061035156), np.float64(-1556.0599365234375), np.float64(-65.25), np.float64(-20.400001525878906), np.float64(-1438.68994140625), np.float64(31.200000762939453), np.float64(143.5500030517578), np.float64(-1669.5579833984375)]"
metal,push,1,1742113844.883727,"[np.float64(124.80000305175781), np.float64(-33.60000228881836), np.float64(-1618.4959716796875), np.float64(468.3000183105469), np.float64(-824.2500610351562), np.float64(-1536.4580078125), np.float64(-809.8500366210938), np.float64(487.8000183105469), np.float64(-1557.9959716796875), np.float64(-66.75), np.float64(-13.200000762939453), np.float64(-1446.91796875), np.float64(32.70000076293945), np.float64(143.85000610351562), np.float64(-1677.5439453125)]"
metal,push,1,1742113844.9889972,"[np.float64(117.30000305175781), np.float64(-37.95000076293945), np.float64(-1616.5599365234375), np.float64(466.95001220703125), np.float64(-824.4000244140625), np.float64(-1532.343994140625), np.float64(-813.300048828125), np.float64(484.0500183105469), np.float64(-1562.8359375), np.float64(-69.60000610351562), np.float64(-13.350000381469727), np.float64(-1436.7540283203125), np.float64(29.850000381469727), np.float64(146.5500030517578), np.float64(-1667.137939453125)]"
metal,push,1,1742113845.092449,"[np.float64(117.45000457763672), np.float64(-35.55000305175781), np.float64(-1617.5279541015625), np.float64(463.0500183105469), np.float64(-831.0000610351562), np.float64(-1531.6180419921875), np.float64(-814.9500122070312), np.float64(484.95001220703125), np.float64(-1551.946044921875), np.float64(-68.4000015258789), np.float64(-12.15000057220459), np.float64(-1444.2559814453125), np.float64(24.900001525878906), np.float64(141.60000610351562), np.float64(-1670.0419921875)]"
metal,push,1,1742113845.1943989,"[np.float64(123.45000457763672), np.float64(-40.650001525878906), np.float64(-1619.7059326171875), np.float64(455.2500305175781), np.float64(-823.5000610351562), np.float64(-1533.7960205078125), np.float64(-814.800048828125), np.float64(488.4000244140625), np.float64(-1558.47998046875), np.float64(-67.95000457763672), np.float64(-19.05000114440918), np.float64(-1450.3060302734375), np.float64(30.150001525878906), np.float64(147.3000030517578), np.float64(-1671.7359619140625)]"
metal,push,1,1742113845.299584,"[np.float64(124.50000762939453), np.float64(-37.20000076293945), np.float64(-1623.5780029296875), np.float64(458.4000244140625), np.float64(-824.550048828125), np.float64(-1543.718017578125), np.float64(-816.9000244140625), np.float64(488.70001220703125), np.float64(-1556.302001953125), np.float64(-62.400001525878906), np.float64(-17.700000762939453), np.float64(-1440.8680419921875), np.float64(32.55000305175781), np.float64(145.20001220703125), np.float64(-1673.9139404296875)]"
